DateTime,modulo100,mean wave period,combined height
2019-01-11 01:00:00,6.061348349806856,7.342647418053488,1.4347741758581642
2019-01-11 02:00:00,5.383977185289409,7.320765594010453,1.3937229913926898
2019-01-11 03:00:00,5.62386318620573,7.367206273761362,1.3825373825465115
2019-01-11 04:00:00,5.999098663916209,7.6240849209048625,1.4762727846774857
2019-01-11 05:00:00,5.753825685330082,7.628275057423742,1.4686665706620843
2019-01-11 06:00:00,5.588934722799918,7.614657113737385,1.4625144857966863
2019-01-11 07:00:00,5.592877344294419,7.583696660570112,1.4581520983466767
2019-01-11 08:00:00,5.349325218931027,7.556111595154158,1.452894862188973
2019-01-11 09:00:00,5.748621220857636,7.527362602927405,1.448252834517809
2019-01-11 10:00:00,6.878022498467905,7.490000552300733,1.4461275688370352
2019-01-11 11:00:00,7.423694424610999,7.435645170236386,1.4469664895004986
2019-01-11 12:00:00,7.564950401270631,7.373258693177521,1.450713668463968
2019-01-11 13:00:00,7.699089396941778,7.303073906486297,1.4577046739928297
2019-01-11 14:00:00,8.452253861871979,7.266875782670425,1.5204559396198898
2019-01-11 15:00:00,9.319446973838433,7.137097943266256,1.548196249558412
2019-01-11 16:00:00,9.266578417809324,6.854845691647322,1.4828163658525
2019-01-11 17:00:00,9.074282998669291,6.899656873863111,1.5506570835045712
2019-01-11 18:00:00,9.316455584895648,6.887901213074034,1.565701727402681
2019-01-11 19:00:00,9.97625980710192,6.872770164533637,1.5898067144661951
2019-01-11 20:00:00,10.120078659946124,6.861130896425641,1.622916116650883
2019-01-11 21:00:00,9.743353431366463,6.920491163776426,1.645566974564394
2019-01-11 22:00:00,9.617993849710416,7.026757681602442,1.6618979634798143
2019-01-11 23:00:00,10.471890501560992,7.066447585850712,1.6999290335568205
2019-01-12 00:00:00,10.393101338510094,7.126157031244738,1.737736391456903
2019-01-12 01:00:00,9.513095003424057,7.275954411794664,1.749649064878083
2019-01-12 02:00:00,9.322800211439505,7.454966355295662,1.7502083453203918
2019-01-12 03:00:00,9.440586005927313,7.617683323445464,1.7560248619204044
2019-01-12 04:00:00,9.306226615696161,7.756888970017112,1.7564722862742517
2019-01-12 05:00:00,8.94411396213764,7.899819182383318,1.766595262280043
2019-01-12 06:00:00,9.274038468648229,8.015979078101132,1.7816958342223836
2019-01-12 07:00:00,9.398345103952552,8.101178520651672,1.803675555605124
2019-01-12 08:00:00,8.661156279441693,8.20057787029397,1.8221318102013182
2019-01-12 09:00:00,8.07014727989833,8.359104701924892,1.8273331183147912
2019-01-12 10:00:00,9.047397863355364,8.49924148994518,1.835051188418654
2019-01-12 11:00:00,9.963257978114608,8.516002036020696,1.867601310161033
2019-01-12 12:00:00,9.813204081608285,8.526477377317892,1.9019411293188002
2019-01-12 13:00:00,9.409605297390039,8.517864318917974,1.87682943745913
2019-01-12 14:00:00,9.370698962469703,8.637283209706027,1.892321505711087
2019-01-12 15:00:00,9.456566390926586,8.735053061813204,1.9112251846611281
2019-01-12 16:00:00,9.086859968441887,8.829796704212303,1.9344353230169482
2019-01-12 17:00:00,8.726576249357933,8.960854863108352,1.9485291901631328
2019-01-12 18:00:00,8.814295114080542,9.094473660988161,1.9623434170881628
2019-01-12 19:00:00,9.155312040428528,9.197364791062856,1.9807996716843572
2019-01-12 20:00:00,9.546317201820674,9.254048026748803,2.0065825000747983
2019-01-12 21:00:00,8.987736494963666,9.294669072445714,2.0333720332613954
2019-01-12 22:00:00,7.359082717946693,9.550616578140575,2.0185511015402087
2019-01-12 23:00:00,8.172507148109677,9.721248248603816,2.0136294336478904
2019-01-13 00:00:00,8.428487721919517,9.840550746710788,2.0137412897363522
2019-01-13 01:00:00,8.436506977745852,9.91667156013709,2.0170969723902057
2019-01-13 02:00:00,8.343691773429015,10.103365420589366,2.1061903468500156
2019-01-13 03:00:00,8.659674010243238,10.08613930378953,2.1108323745211797
2019-01-13 04:00:00,8.714089717183906,10.04435433128182,2.1167607472096543
2019-01-13 05:00:00,8.747059677825002,10.00675949529299,2.118606372669274
2019-01-13 06:00:00,8.584535509115554,9.977544932341916,2.115698114369267
2019-01-13 07:00:00,8.54403775671546,9.940648452439564,2.110608662344256
2019-01-13 08:00:00,8.83548440815836,9.878145582699618,2.107141123601941
2019-01-13 09:00:00,9.095882705979223,9.78538061587888,2.1072529796904025
2019-01-13 10:00:00,8.585029993109677,9.806214905792196,2.0857206826615093
2019-01-13 11:00:00,9.607993836168587,9.752674272495408,2.075038426213409
2019-01-13 12:00:00,9.8456968368651,9.636048806053275,2.075206210346102
2019-01-13 13:00:00,9.472395759698895,9.500567725276186,2.0794567417076495
2019-01-13 14:00:00,9.646593027006663,9.324232813440027,2.0749265701249473
2019-01-13 15:00:00,9.984836281922794,9.189100910706179,2.0820294317422707
2019-01-13 16:00:00,9.152224169569186,9.172805935354983,2.0669847878441607
2019-01-13 17:00:00,7.646213882566555,9.265570902175721,2.03180604802293
2019-01-13 18:00:00,6.318879256414956,9.379752122315175,1.9931597694593841
2019-01-13 19:00:00,5.664627105395494,9.461226999071156,1.959770727053542
2019-01-13 20:00:00,6.179883183231429,9.511625029978784,1.930967784274633
2019-01-13 21:00:00,6.598346087900975,9.541887127059576,1.9048493876188066
2019-01-13 22:00:00,5.638012795809111,9.576572146021409,1.8785072787860568
2019-01-13 23:00:00,6.5815610192771175,9.579016392324089,1.8552971404302367
2019-01-14 00:00:00,7.228166114550302,9.56993776319985,1.833597059268651
2019-01-14 01:00:00,7.177229279673656,9.553060824443254,1.8132951792128373
2019-01-14 02:00:00,5.98247497197009,9.504292291070746,1.7827584670627705
2019-01-14 03:00:00,5.52595570905915,9.484621927968231,1.7649733489973471
2019-01-14 04:00:00,4.488442102550249,9.496843159481628,1.7714610021281305
2019-01-14 05:00:00,3.3501452088924655,9.4452812017632,1.758373839778102
2019-01-14 06:00:00,3.402287502599618,9.405358512152768,1.7452307493838424
2019-01-14 07:00:00,4.3282194669030405,9.373350524855777,1.7319758029011212
2019-01-14 08:00:00,5.3816219573933175,9.323767242715707,1.7220206110280225
2019-01-14 09:00:00,6.540129937404391,9.222738395538292,1.7197834892587869
2019-01-14 10:00:00,2.5448134133861564,9.278606882456678,1.6981952641856628
2019-01-14 11:00:00,1.8247929812368484,9.321090211050869,1.6786763767490818
2019-01-14 12:00:00,2.1596627107637376,9.35263262762354,1.660947186727889
2019-01-14 13:00:00,2.8291902168047023,9.376958697969256,1.6465177513163192
2019-01-14 14:00:00,3.1187676252448813,9.418278099752646,1.6392471055663032
2019-01-14 15:00:00,3.797663683558389,9.428637048368763,1.6246498860220406
2019-01-14 16:00:00,4.172456551585801,9.429102619093083,1.6102204506104705
2019-01-14 17:00:00,4.824422551194163,9.440392709157841,1.6050191424969977
2019-01-14 18:00:00,5.893555925240665,9.393253673320451,1.5936098214738958
2019-01-14 19:00:00,6.404953937144308,9.303165738164552,1.5866188159450343
2019-01-14 20:00:00,6.026371305257835,9.194687759398018,1.582200500450794
2019-01-14 21:00:00,5.548648304950754,9.043726452037292,1.5830394211142573
2019-01-14 22:00:00,6.955807226318451,8.943046782903115,1.5778940410450153
2019-01-14 23:00:00,7.411044294605004,8.820368897044824,1.576439911895012
2019-01-15 00:00:00,7.9560480395520825,8.67150265794354,1.5797396665046348
2019-01-15 01:00:00,7.4110609565539765,8.590027781187558,1.5747620705680854
2019-01-15 02:00:00,6.655765044642369,8.428823917891796,1.5101651794814057
2019-01-15 03:00:00,6.463302993042802,8.429056703253956,1.49411383078714
2019-01-15 04:00:00,6.243643303213382,8.424517388691836,1.4795725392871082
2019-01-15 05:00:00,6.364831843607361,8.419628896086477,1.4665972330255415
2019-01-15 06:00:00,6.410517608212714,8.416020722972998,1.4543489913389762
2019-01-15 07:00:00,6.477926281771717,8.396001181827243,1.4458479286158807
2019-01-15 08:00:00,6.325133155863623,8.372140682205849,1.4396399157062516
2019-01-15 09:00:00,6.1407588154729025,8.36341123112485,1.4329285503985447
2019-01-15 10:00:00,5.265140702407906,8.470143319675186,1.4139130153600417
2019-01-15 11:00:00,6.532427669687887,8.4950513534263,1.4055797367696388
2019-01-15 12:00:00,7.105970900350651,8.44814510295107,1.4083761389811833
2019-01-15 13:00:00,6.998519932844313,8.395302825740764,1.4145841518908124
2019-01-15 14:00:00,6.7448117152829745,8.36690301155725,1.419393963694669
2019-01-15 15:00:00,6.734709671535395,8.343973653384495,1.419393963694669
2019-01-15 16:00:00,6.647743754428287,8.334545846217017,1.4131859507850402
2019-01-15 17:00:00,6.2658999661961285,8.397397894000203,1.414751936023505
2019-01-15 18:00:00,6.108805610130694,8.477126880539984,1.4169331297485097
2019-01-15 19:00:00,6.076429682989992,8.565701710841843,1.4206243806677485
2019-01-15 20:00:00,6.346585277559611,8.651366724116704,1.4264968253119923
